9.679801930758987760e-01,9.317517062073448209e-01,6.832697807435652582e-01
9.684795272969374258e-01,9.430051813471502786e-01,6.850152905198776399e-01
9.687916111850864986e-01,9.415584415584415945e-01,6.872037914691943028e-01
9.694365845539281157e-01,9.405108309085030704e-01,6.936099189318073455e-01
9.686459720372836424e-01,9.381898454746137039e-01,6.941203919738684336e-01
9.660036617842876483e-01,9.429999999999999494e-01,6.591332712022367479e-01
9.677513315579228115e-01,9.423706614276359250e-01,6.768579492003763409e-01
9.678761651131824184e-01,9.401041666666666297e-01,6.798493408662900084e-01
9.682922769640479599e-01,9.385599999999999499e-01,6.876905041031653454e-01
9.688540279627163576e-01,9.415343021290977221e-01,6.778588807785888015e-01
9.681882490013316023e-01,9.484635083226632402e-01,6.841376125606095648e-01
9.693533621837550074e-01,9.425399934704538074e-01,6.900095602294454844e-01
9.683546937416777078e-01,9.432485322896281277e-01,6.822363765038924610e-01
9.673144141145140207e-01,9.448073154800783469e-01,6.735739231664726878e-01
9.677513315579228115e-01,9.403187521193624443e-01,6.686761514347721036e-01
9.690828894806924332e-01,9.441641439623276177e-01,6.801550763266295263e-01
9.690204727030625742e-01,9.448541199102276078e-01,6.911350844277673877e-01
9.681258322237017433e-01,9.415627051871306996e-01,6.792989104689720614e-01
9.678761651131824184e-01,9.421070346684617958e-01,6.710620954207624500e-01
9.693741677762982567e-01,9.478405315614617521e-01,6.845009596928982587e-01
9.681466378162449926e-01,9.438459027097616527e-01,6.802352941176470491e-01
9.682714713715047106e-01,9.406037000973709317e-01,6.834905660377358361e-01
9.679177762982690281e-01,9.409045889732584600e-01,6.764775694279611118e-01
9.670023302263648368e-01,9.328037073816617397e-01,6.707926684122827998e-01
9.672519973368841617e-01,9.525222551928783643e-01,6.689048390831210389e-01
9.684379161118508161e-01,9.442270058708415181e-01,6.826220231077576583e-01
9.677513315579228115e-01,9.419333553282744909e-01,6.751004965712934514e-01
9.694781957390146143e-01,9.454126931930285638e-01,6.884578544061302763e-01
9.683338881491344585e-01,9.446640316205533461e-01,6.792989104689720614e-01
